country,age_range,self_defined_ethnicity,gender,officer_defined_ethnicity,object_of_search,location
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.404218', 'street': {'id': 910567, 'name': 'On or near Bus/Coach Station'}, 'longitude': '-2.987117'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.403765', 'street': {'id': 910519, 'name': 'On or near Parking Area'}, 'longitude': '-2.990791'}"
liverpool,10-17,Other ethnic group - Not stated,Male,White,,"{'latitude': '53.405648', 'street': {'id': 910569, 'name': 'On or near Shopping Area'}, 'longitude': '-2.987014'}"
liverpool,25-34,White - Any other White background,Male,White,,"{'latitude': '53.401766', 'street': {'id': 910566, 'name': 'On or near Argyle Street'}, 'longitude': '-2.984758'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.401766', 'street': {'id': 910566, 'name': 'On or near Argyle Street'}, 'longitude': '-2.984758'}"
liverpool,10-17,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.406935', 'street': {'id': 911797, 'name': 'On or near Sweeting Street'}, 'longitude': '-2.990098'}"
liverpool,10-17,Other ethnic group - Not stated,Male,,,"{'latitude': '53.399999', 'street': {'id': 910308, 'name': 'On or near Vincent Court'}, 'longitude': '-2.980988'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.394086', 'street': {'id': 910392, 'name': 'On or near Ashwell Street'}, 'longitude': '-2.976415'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.395202', 'street': {'id': 910331, 'name': 'On or near Chaloner Street'}, 'longitude': '-2.983915'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.396374', 'street': {'id': 910130, 'name': 'On or near Kimberley Close'}, 'longitude': '-2.960210'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.386745', 'street': {'id': 908681, 'name': 'On or near Tillotson Close'}, 'longitude': '-2.977119'}"
liverpool,,,,,,"{'latitude': '53.401536', 'street': {'id': 910329, 'name': 'On or near Duke Street'}, 'longitude': '-2.980993'}"
liverpool,25-34,Other ethnic group - Not stated,Male,White,,"{'latitude': '53.401766', 'street': {'id': 910566, 'name': 'On or near Argyle Street'}, 'longitude': '-2.984758'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.403016', 'street': {'id': 910304, 'name': 'On or near Parking Area'}, 'longitude': '-2.983539'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.401766', 'street': {'id': 910566, 'name': 'On or near Argyle Street'}, 'longitude': '-2.984758'}"
liverpool,25-34,White - Any other White background,Male,White,,"{'latitude': '53.402353', 'street': {'id': 910560, 'name': 'On or near Duke Street Lane'}, 'longitude': '-2.985464'}"
liverpool,18-24,White - Any other White background,Male,White,,"{'latitude': '53.405982', 'street': {'id': 912079, 'name': 'On or near Back Lime Street'}, 'longitude': '-2.979260'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.401094', 'street': {'id': 910323, 'name': 'On or near Henry Street'}, 'longitude': '-2.981133'}"
liverpool,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Black,,"{'latitude': '53.405982', 'street': {'id': 912079, 'name': 'On or near Back Lime Street'}, 'longitude': '-2.979260'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.405982', 'street': {'id': 912079, 'name': 'On or near Back Lime Street'}, 'longitude': '-2.979260'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.405982', 'street': {'id': 912079, 'name': 'On or near Back Lime Street'}, 'longitude': '-2.979260'}"
liverpool,18-24,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Asian,,"{'latitude': '53.405982', 'street': {'id': 912079, 'name': 'On or near Back Lime Street'}, 'longitude': '-2.979260'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.402353', 'street': {'id': 910560, 'name': 'On or near Duke Street Lane'}, 'longitude': '-2.985464'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.413086', 'street': {'id': 912056, 'name': 'On or near St Stephens Place'}, 'longitude': '-2.983320'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Female,White,,"{'latitude': '53.409562', 'street': {'id': 912020, 'name': 'On or near Wilde Street'}, 'longitude': '-2.975672'}"
liverpool,18-24,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Black,,"{'latitude': '53.394911', 'street': {'id': 910446, 'name': 'On or near Harrowby Street'}, 'longitude': '-2.963366'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.411693', 'street': {'id': 911809, 'name': 'On or near Princes Gardens'}, 'longitude': '-2.990870'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.408705', 'street': {'id': 911837, 'name': 'On or near George Street'}, 'longitude': '-2.992335'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.411693', 'street': {'id': 911809, 'name': 'On or near Princes Gardens'}, 'longitude': '-2.990870'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.401872', 'street': {'id': 910564, 'name': 'On or near Canning Place'}, 'longitude': '-2.988220'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.411693', 'street': {'id': 911809, 'name': 'On or near Princes Gardens'}, 'longitude': '-2.990870'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.411693', 'street': {'id': 911809, 'name': 'On or near Princes Gardens'}, 'longitude': '-2.990870'}"
liverpool,25-34,Asian/Asian British - Any other Asian background,Male,Asian,,"{'latitude': '53.392811', 'street': {'id': 908673, 'name': 'On or near Arnold Crescent'}, 'longitude': '-2.964070'}"
liverpool,18-24,Other ethnic group - Not stated,Male,,,"{'latitude': '53.412172', 'street': {'id': 911948, 'name': 'On or near Maritime Place'}, 'longitude': '-2.973008'}"
liverpool,25-34,Other ethnic group - Not stated,Female,White,,"{'latitude': '53.409809', 'street': {'id': 912037, 'name': 'On or near Commutation Row'}, 'longitude': '-2.978355'}"
liverpool,18-24,White - Any other White background,Male,White,,"{'latitude': '53.411502', 'street': {'id': 912035, 'name': 'On or near Gerard Street'}, 'longitude': '-2.979116'}"
liverpool,10-17,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.393857', 'street': {'id': 910312, 'name': 'On or near Sefton Street'}, 'longitude': '-2.982320'}"
liverpool,10-17,Other ethnic group - Not stated,Male,Asian,,"{'latitude': '53.392828', 'street': {'id': 910516, 'name': 'On or near Upper Harrington Street'}, 'longitude': '-2.975259'}"
liverpool,over 34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Black,,"{'latitude': '53.407939', 'street': {'id': 912044, 'name': 'On or near Shopping Area'}, 'longitude': '-2.977364'}"
liverpool,10-17,Other ethnic group - Not stated,Male,White,,"{'latitude': '53.407939', 'street': {'id': 912044, 'name': 'On or near Shopping Area'}, 'longitude': '-2.977364'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.390596', 'street': {'id': 908555, 'name': 'On or near Parking Area'}, 'longitude': '-2.986531'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.411693', 'street': {'id': 911809, 'name': 'On or near Princes Gardens'}, 'longitude': '-2.990870'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.404689', 'street': {'id': 910366, 'name': 'On or near Lawton Street'}, 'longitude': '-2.979050'}"
liverpool,10-17,Other ethnic group - Not stated,Female,,,"{'latitude': '53.407376', 'street': {'id': 912074, 'name': 'On or near Theatre/Concert Hall'}, 'longitude': '-2.981323'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.412823', 'street': {'id': 912039, 'name': 'On or near Christian Street'}, 'longitude': '-2.979207'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.409277', 'street': {'id': 912030, 'name': 'On or near Lime Street'}, 'longitude': '-2.978599'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Female,White,,"{'latitude': '53.407939', 'street': {'id': 912044, 'name': 'On or near Shopping Area'}, 'longitude': '-2.977364'}"
liverpool,over 34,Other ethnic group - Not stated,Male,White,,"{'latitude': '53.409919', 'street': {'id': 911963, 'name': 'On or near Ilford Street'}, 'longitude': '-2.971498'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Female,White,,"{'latitude': '53.409919', 'street': {'id': 911963, 'name': 'On or near Ilford Street'}, 'longitude': '-2.971498'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Female,White,,"{'latitude': '53.411693', 'street': {'id': 911809, 'name': 'On or near Princes Gardens'}, 'longitude': '-2.990870'}"
liverpool,over 34,Asian/Asian British - Any other Asian background,Male,Asian,,"{'latitude': '53.411385', 'street': {'id': 912068, 'name': 'On or near Fontenoy Street'}, 'longitude': '-2.983567'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.412966', 'street': {'id': 911827, 'name': 'On or near Leeds Street'}, 'longitude': '-2.989034'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.409037', 'street': {'id': 912054, 'name': 'On or near Victoria Street'}, 'longitude': '-2.982670'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.403765', 'street': {'id': 910519, 'name': 'On or near Parking Area'}, 'longitude': '-2.990791'}"
liverpool,over 34,Other ethnic group - Not stated,Male,White,,"{'latitude': '53.401215', 'street': {'id': 910488, 'name': 'On or near Theatre/Concert Hall'}, 'longitude': '-2.969690'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.398115', 'street': {'id': 910309, 'name': 'On or near Upper Frederick Street'}, 'longitude': '-2.980463'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Female,White,,"{'latitude': '53.405226', 'street': {'id': 910546, 'name': 'On or near Lord Street'}, 'longitude': '-2.989201'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Female,White,,"{'latitude': '53.405226', 'street': {'id': 910546, 'name': 'On or near Lord Street'}, 'longitude': '-2.989201'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Female,White,,"{'latitude': '53.405226', 'street': {'id': 910546, 'name': 'On or near Lord Street'}, 'longitude': '-2.989201'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.408705', 'street': {'id': 911837, 'name': 'On or near George Street'}, 'longitude': '-2.992335'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.400400', 'street': {'id': 910500, 'name': 'On or near Further/Higher Educational Building'}, 'longitude': '-2.971476'}"
liverpool,18-24,Other ethnic group - Not stated,Male,White,,"{'latitude': '53.401596', 'street': {'id': 910409, 'name': 'On or near Stowell Street'}, 'longitude': '-2.969292'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.409809', 'street': {'id': 912037, 'name': 'On or near Commutation Row'}, 'longitude': '-2.978355'}"
liverpool,10-17,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.409458', 'street': {'id': 912049, 'name': 'On or near Parking Area'}, 'longitude': '-2.983958'}"
liverpool,25-34,Other ethnic group - Not stated,Female,White,,"{'latitude': '53.396046', 'street': {'id': 910433, 'name': 'On or near Morpeth Street'}, 'longitude': '-2.969708'}"
liverpool,18-24,Mixed/Multiple ethnic groups - White and Black African,Male,Black,,"{'latitude': '53.403765', 'street': {'id': 910519, 'name': 'On or near Parking Area'}, 'longitude': '-2.990791'}"
liverpool,18-24,White - Any other White background,Male,White,,"{'latitude': '53.403765', 'street': {'id': 910519, 'name': 'On or near Parking Area'}, 'longitude': '-2.990791'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.404026', 'street': {'id': 910342, 'name': 'On or near Conference/Exhibition Centre'}, 'longitude': '-2.983186'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.406057', 'street': {'id': 911899, 'name': 'On or near Nightclub'}, 'longitude': '-2.987595'}"
liverpool,10-17,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.403914', 'street': {'id': 910313, 'name': 'On or near Roe Alley'}, 'longitude': '-2.981499'}"
liverpool,18-24,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Black,,"{'latitude': '53.402361', 'street': {'id': 910492, 'name': 'On or near Theatre/Concert Hall'}, 'longitude': '-2.970227'}"
liverpool,18-24,Other ethnic group - Any other ethnic group,Male,Black,,"{'latitude': '53.401472', 'street': {'id': 910306, 'name': 'On or near York Street'}, 'longitude': '-2.983338'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Female,White,,"{'latitude': '53.405686', 'street': {'id': 910344, 'name': 'On or near Shopping Area'}, 'longitude': '-2.983495'}"
liverpool,18-24,Other ethnic group - Not stated,Male,White,,"{'latitude': '53.401472', 'street': {'id': 910306, 'name': 'On or near York Street'}, 'longitude': '-2.983338'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.398545', 'street': {'id': 910459, 'name': 'On or near Catharine Street'}, 'longitude': '-2.968591'}"
liverpool,over 34,White - Any other White background,Male,White,,"{'latitude': '53.398545', 'street': {'id': 910459, 'name': 'On or near Catharine Street'}, 'longitude': '-2.968591'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.409037', 'street': {'id': 912054, 'name': 'On or near Victoria Street'}, 'longitude': '-2.982670'}"
liverpool,10-17,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Asian,,"{'latitude': '53.409037', 'street': {'id': 912054, 'name': 'On or near Victoria Street'}, 'longitude': '-2.982670'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.409809', 'street': {'id': 912037, 'name': 'On or near Commutation Row'}, 'longitude': '-2.978355'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.405648', 'street': {'id': 910569, 'name': 'On or near Shopping Area'}, 'longitude': '-2.987014'}"
liverpool,18-24,Other ethnic group - Not stated,Male,White,,"{'latitude': '53.403765', 'street': {'id': 910519, 'name': 'On or near Parking Area'}, 'longitude': '-2.990791'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.403765', 'street': {'id': 910519, 'name': 'On or near Parking Area'}, 'longitude': '-2.990791'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.405648', 'street': {'id': 910569, 'name': 'On or near Shopping Area'}, 'longitude': '-2.987014'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.407376', 'street': {'id': 912074, 'name': 'On or near Theatre/Concert Hall'}, 'longitude': '-2.981323'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.400897', 'street': {'id': 910548, 'name': 'On or near Liver Street'}, 'longitude': '-2.986528'}"
liverpool,10-17,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.405982', 'street': {'id': 912079, 'name': 'On or near Back Lime Street'}, 'longitude': '-2.979260'}"
liverpool,10-17,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.407213', 'street': {'id': 912015, 'name': 'On or near Pedestrian Subway'}, 'longitude': '-2.979333'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.389856', 'street': {'id': 908656, 'name': 'On or near Park Road'}, 'longitude': '-2.970424'}"
liverpool,over 34,Other ethnic group - Not stated,Male,White,,"{'latitude': '53.392828', 'street': {'id': 910516, 'name': 'On or near Upper Harrington Street'}, 'longitude': '-2.975259'}"
liverpool,18-24,Other ethnic group - Not stated,Male,Black,,"{'latitude': '53.391420', 'street': {'id': 908661, 'name': 'On or near Luke Street'}, 'longitude': '-2.968144'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.399408', 'street': {'id': 910557, 'name': 'On or near Gower Street'}, 'longitude': '-2.990525'}"
liverpool,over 34,Other ethnic group - Not stated,Male,White,,"{'latitude': '53.403914', 'street': {'id': 910313, 'name': 'On or near Roe Alley'}, 'longitude': '-2.981499'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.409800', 'street': {'id': 911892, 'name': 'On or near Bath Street'}, 'longitude': '-2.997927'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.409800', 'street': {'id': 911892, 'name': 'On or near Bath Street'}, 'longitude': '-2.997927'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.409800', 'street': {'id': 911892, 'name': 'On or near Bath Street'}, 'longitude': '-2.997927'}"
liverpool,25-34,Other ethnic group - Not stated,Male,,,"{'latitude': '53.406002', 'street': {'id': 910497, 'name': 'On or near Further/Higher Educational Building'}, 'longitude': '-2.968009'}"
liverpool,10-17,Asian/Asian British - Indian,Male,Asian,,"{'latitude': '53.406392', 'street': {'id': 912083, 'name': 'On or near Elliot Street'}, 'longitude': '-2.979600'}"
liverpool,10-17,Asian/Asian British - Pakistani,Male,Other,,"{'latitude': '53.406392', 'street': {'id': 912083, 'name': 'On or near Elliot Street'}, 'longitude': '-2.979600'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.406417', 'street': {'id': 911902, 'name': 'On or near Tower Gardens'}, 'longitude': '-2.993997'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.401872', 'street': {'id': 910564, 'name': 'On or near Canning Place'}, 'longitude': '-2.988220'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.401046', 'street': {'id': 910385, 'name': 'On or near Berry Street'}, 'longitude': '-2.976003'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Female,White,,"{'latitude': '53.401046', 'street': {'id': 910385, 'name': 'On or near Berry Street'}, 'longitude': '-2.976003'}"
liverpool,25-34,White - Irish,Male,White,,"{'latitude': '53.401046', 'street': {'id': 910385, 'name': 'On or near Berry Street'}, 'longitude': '-2.976003'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.401046', 'street': {'id': 910385, 'name': 'On or near Berry Street'}, 'longitude': '-2.976003'}"
liverpool,over 34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Female,,,"{'latitude': '53.401046', 'street': {'id': 910385, 'name': 'On or near Berry Street'}, 'longitude': '-2.976003'}"
liverpool,25-34,Other ethnic group - Not stated,Male,White,,"{'latitude': '53.390596', 'street': {'id': 908555, 'name': 'On or near Parking Area'}, 'longitude': '-2.986531'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Female,White,,"{'latitude': '53.400572', 'street': {'id': 910559, 'name': 'On or near Forrest Street'}, 'longitude': '-2.984490'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.411693', 'street': {'id': 911809, 'name': 'On or near Princes Gardens'}, 'longitude': '-2.990870'}"
liverpool,18-24,Other ethnic group - Not stated,Male,White,,"{'latitude': '53.410137', 'street': {'id': 912004, 'name': 'On or near Bayhorse Lane'}, 'longitude': '-2.970209'}"
liverpool,25-34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Black,,"{'latitude': '53.403765', 'street': {'id': 910519, 'name': 'On or near Parking Area'}, 'longitude': '-2.990791'}"
liverpool,25-34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Black,,"{'latitude': '53.403765', 'street': {'id': 910519, 'name': 'On or near Parking Area'}, 'longitude': '-2.990791'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.407939', 'street': {'id': 912044, 'name': 'On or near Shopping Area'}, 'longitude': '-2.977364'}"
liverpool,25-34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Black,,"{'latitude': '53.403765', 'street': {'id': 910519, 'name': 'On or near Parking Area'}, 'longitude': '-2.990791'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.407376', 'street': {'id': 912074, 'name': 'On or near Theatre/Concert Hall'}, 'longitude': '-2.981323'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.407376', 'street': {'id': 912074, 'name': 'On or near Theatre/Concert Hall'}, 'longitude': '-2.981323'}"
liverpool,10-17,White - Irish,Male,White,,"{'latitude': '53.405686', 'street': {'id': 910344, 'name': 'On or near Shopping Area'}, 'longitude': '-2.983495'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.407294', 'street': {'id': 911876, 'name': 'On or near Nightclub'}, 'longitude': '-2.984676'}"
liverpool,10-17,Mixed/Multiple ethnic groups - White and Black African,Male,Black,,"{'latitude': '53.407939', 'street': {'id': 912044, 'name': 'On or near Shopping Area'}, 'longitude': '-2.977364'}"
liverpool,10-17,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.402057', 'street': {'id': 910537, 'name': 'On or near Strand Street'}, 'longitude': '-2.989774'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.407939', 'street': {'id': 912044, 'name': 'On or near Shopping Area'}, 'longitude': '-2.977364'}"
liverpool,10-17,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.402057', 'street': {'id': 910537, 'name': 'On or near Strand Street'}, 'longitude': '-2.989774'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.409809', 'street': {'id': 912037, 'name': 'On or near Commutation Row'}, 'longitude': '-2.978355'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.407939', 'street': {'id': 912044, 'name': 'On or near Shopping Area'}, 'longitude': '-2.977364'}"
liverpool,10-17,,Male,White,,"{'latitude': '53.405122', 'street': {'id': 910348, 'name': 'On or near Shopping Area'}, 'longitude': '-2.981075'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.402057', 'street': {'id': 910537, 'name': 'On or near Strand Street'}, 'longitude': '-2.989774'}"
liverpool,10-17,Other ethnic group - Not stated,Female,White,,"{'latitude': '53.402057', 'street': {'id': 910537, 'name': 'On or near Strand Street'}, 'longitude': '-2.989774'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.407939', 'street': {'id': 912044, 'name': 'On or near Shopping Area'}, 'longitude': '-2.977364'}"
liverpool,10-17,White - English/Welsh/Scottish/Northern Irish/British,Female,White,,"{'latitude': '53.404218', 'street': {'id': 910567, 'name': 'On or near Bus/Coach Station'}, 'longitude': '-2.987117'}"
liverpool,10-17,White - English/Welsh/Scottish/Northern Irish/British,Female,White,,"{'latitude': '53.404218', 'street': {'id': 910567, 'name': 'On or near Bus/Coach Station'}, 'longitude': '-2.987117'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.402057', 'street': {'id': 910537, 'name': 'On or near Strand Street'}, 'longitude': '-2.989774'}"
liverpool,10-17,White - Any other White background,Female,White,,"{'latitude': '53.404218', 'street': {'id': 910567, 'name': 'On or near Bus/Coach Station'}, 'longitude': '-2.987117'}"
liverpool,25-34,Asian/Asian British - Any other Asian background,Male,Other,,"{'latitude': '53.409277', 'street': {'id': 912030, 'name': 'On or near Lime Street'}, 'longitude': '-2.978599'}"
liverpool,25-34,Asian/Asian British - Any other Asian background,Male,Other,,"{'latitude': '53.407376', 'street': {'id': 912074, 'name': 'On or near Theatre/Concert Hall'}, 'longitude': '-2.981323'}"
liverpool,10-17,White - English/Welsh/Scottish/Northern Irish/British,Female,White,,"{'latitude': '53.402057', 'street': {'id': 910537, 'name': 'On or near Strand Street'}, 'longitude': '-2.989774'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Female,White,,"{'latitude': '53.409277', 'street': {'id': 912030, 'name': 'On or near Lime Street'}, 'longitude': '-2.978599'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.407939', 'street': {'id': 912044, 'name': 'On or near Shopping Area'}, 'longitude': '-2.977364'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.407939', 'street': {'id': 912044, 'name': 'On or near Shopping Area'}, 'longitude': '-2.977364'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.407939', 'street': {'id': 912044, 'name': 'On or near Shopping Area'}, 'longitude': '-2.977364'}"
liverpool,over 34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.403676', 'street': {'id': 910504, 'name': 'On or near Further/Higher Educational Building'}, 'longitude': '-2.973190'}"
liverpool,10-17,White - English/Welsh/Scottish/Northern Irish/British,Female,White,,"{'latitude': '53.404218', 'street': {'id': 910567, 'name': 'On or near Bus/Coach Station'}, 'longitude': '-2.987117'}"
liverpool,over 34,White - Any other White background,Male,White,,"{'latitude': '53.407939', 'street': {'id': 912044, 'name': 'On or near Shopping Area'}, 'longitude': '-2.977364'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.407939', 'street': {'id': 912044, 'name': 'On or near Shopping Area'}, 'longitude': '-2.977364'}"
liverpool,18-24,White - English/Welsh/Scottish/Northern Irish/British,Female,White,,"{'latitude': '53.409277', 'street': {'id': 912030, 'name': 'On or near Lime Street'}, 'longitude': '-2.978599'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.407939', 'street': {'id': 912044, 'name': 'On or near Shopping Area'}, 'longitude': '-2.977364'}"
liverpool,10-17,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.407939', 'street': {'id': 912044, 'name': 'On or near Shopping Area'}, 'longitude': '-2.977364'}"
liverpool,25-34,Other ethnic group - Not stated,Female,Other,,"{'latitude': '53.409277', 'street': {'id': 912030, 'name': 'On or near Lime Street'}, 'longitude': '-2.978599'}"
liverpool,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,,"{'latitude': '53.407939', 'street': {'id': 912044, 'name': 'On or near Shopping Area'}, 'longitude': '-2.977364'}"
